item_id,title,category,attributes,allergens,unit_price,store_format
N202551,Valley body lotion 1 L pack of 12,Personal Care,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 12}",none,7.04,express
N200448,Orchard cheddar cheese 250 ml pack of 4,Dairy,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 4}",milk,10.01,express
N202303,Orchard shampoo daily 1 kg pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,18.24,express
N201524,Valley sparkling water 1 L pack of 6,Beverages,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 6}",none,16.8,online
N202194,Orchard avocado ripe 250 ml pack of 12,Produce,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,16.21,express
N201883,Harvest vanilla icecream 2 L pack of 4,Frozen,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 4}",gluten;fish,19.36,express
N202395,Northfield mixed berries 1 L pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 4}",gluten;fish,9.51,supermarket
N202520,Northfield greek yogurt 500 g pack of 4,Dairy,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 4}",milk,15.51,online
N202096,Harvest salted butter 6 pk pack of 4,Dairy,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 4}",milk,3.52,online
N202349,Bluebell dark chocolate 1 L pack of 1,Snacks,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 1}",nuts;milk,6.72,online
N200707,Valley fish fingers 500 g pack of 6,Frozen,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 6}",gluten;fish,4.96,supermarket
N201246,Bluebell laundry pods 6 pk pack of 6,Household,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 6}",none,23.5,online
N201521,Northfield wholemeal bread 1 kg pack of 4,Bakery,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 4}",gluten;egg,14.61,supermarket
N201263,Harvest body lotion 1 kg pack of 4,Personal Care,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 4}",none,5.79,express
N200352,Valley whole milk 1 L pack of 6,Dairy,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 6}",milk,5.45,online
N200654,Harvest paper towel 1 kg pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 12}",none,17.11,express
N202979,Northfield vanilla icecream 750 g pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;fish,14.82,express
N202985,Northfield wholemeal bread 500 g pack of 12,Bakery,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 12}",gluten;egg,11.63,supermarket
N202716,Valley cold brew 2 L pack of 1,Beverages,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 1}",none,17.46,supermarket
N200036,Harvest sparkling water 2 L pack of 1,Beverages,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 1}",none,2.84,supermarket
N200664,Harvest greek yogurt 250 ml pack of 12,Dairy,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 12}",milk,5.33,supermarket
N200078,Valley laundry pods 330 ml pack of 6,Household,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,9.69,online
N200997,Valley dark chocolate 330 ml pack of 12,Snacks,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 12}",nuts;milk,20.6,supermarket
N200772,Northfield sparkling water 2 L pack of 12,Beverages,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 12}",none,17.15,supermarket
N200759,Valley hand soap 330 ml pack of 4,Personal Care,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,5.73,supermarket
N201199,Northfield shampoo daily 6 pk pack of 6,Personal Care,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 6}",none,2.82,supermarket
N201225,Harvest butter croissant 6 pk pack of 12,Bakery,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 12}",gluten;egg,2.39,express
N201844,Harvest oat drink 6 pk pack of 6,Beverages,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 6}",none,11.54,supermarket
N202304,Valley double cream 1 L pack of 1,Dairy,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 1}",milk,3.41,express
N200993,Valley seeded bagel 750 g pack of 4,Bakery,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;egg,22.4,online
N201776,Orchard cheddar cheese 1 L pack of 6,Dairy,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 6}",milk,5.01,express
N201815,Bluebell toothpaste mint 250 ml pack of 6,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 6}",none,12.2,supermarket
N201951,Orchard shampoo daily 2 L pack of 6,Personal Care,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 6}",none,14.99,express
N200880,Harvest greek yogurt 1 kg pack of 1,Dairy,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 1}",milk,15.96,supermarket
N202234,Bluebell baby spinach 2 L pack of 6,Produce,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 6}",none,14.04,online
N200534,Bluebell glass cleaner 1 kg pack of 2,Household,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 2}",none,10.78,supermarket
N201786,Harvest banana bunch 250 ml pack of 4,Produce,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,8.83,supermarket
N202159,Harvest hand soap 1 L pack of 6,Personal Care,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 6}",none,21.48,online
N200965,Meadow trail mix 250 ml pack of 2,Snacks,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 2}",nuts;milk,7.17,online
N202719,Meadow hand soap 1 L pack of 2,Personal Care,"{""brand"": ""Meadow"", ""size"": ""1 L"", ""pack_qty"": 2}",none,3.64,supermarket
N202385,Northfield sourdough loaf 500 g pack of 1,Bakery,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 1}",gluten;egg,21.73,supermarket
N201485,Valley rice cakes 750 g pack of 2,Snacks,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 2}",nuts;milk,6.47,express
N200663,Northfield razor blades 500 g pack of 1,Personal Care,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 1}",none,2.29,express
N200674,Valley gala apple 330 ml pack of 12,Produce,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,1.62,supermarket
N201947,Orchard fish fingers 1 kg pack of 6,Frozen,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 6}",gluten;fish,4.89,express
N202595,Northfield mixed berries 1 kg pack of 12,Frozen,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 12}",gluten;fish,2.6,supermarket
N200262,Valley dish soap 6 pk pack of 2,Household,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 2}",none,13.45,express
N200631N,NORTHFIELD BODY LOTION 500 G PACK OF 6  ,Personal Care,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",none,11.15,online
N202779,Harvest fish fingers 1 L pack of 2,Frozen,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 2}",gluten;fish,22.58,express
N200675,Valley garden peas 6 pk pack of 1,Frozen,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 1}",gluten;fish,16.57,express
N200248,Orchard whole milk 500 g pack of 2,Dairy,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 2}",milk,17.95,express
N200382,Meadow laundry pods 6 pk pack of 12,Household,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 12}",none,9.24,supermarket
N201180,Orchard oat drink 750 g pack of 6,Beverages,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 6}",none,10.49,supermarket
N202019,Bluebell margherita pizza 6 pk pack of 2,Frozen,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 2}",gluten;fish,17.1,express
N201581,Valley trail mix 750 g pack of 2,Snacks,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 2}",nuts;milk,7.43,online
N202633,Bluebell seeded bagel 6 pk pack of 12,Bakery,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 12}",gluten;egg,18.91,online
N201405,Bluebell trail mix 6 pk pack of 1,Snacks,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 1}",nuts;milk,9.6,express
N201467,Meadow mixed berries 330 ml pack of 4,Frozen,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 4}",gluten;fish,1.34,supermarket
N201862,Meadow bin liners 750 g pack of 2,Household,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 2}",none,7.57,supermarket
N202232,Bluebell salted butter 330 ml pack of 2,Dairy,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 2}",milk,13.48,express
N201172,Valley cold brew 250 ml pack of 2,Beverages,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,21.81,online
N202398,Northfield bin liners 250 ml pack of 1,Household,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,13.15,express
N202847,Northfield hand soap 500 g pack of 1,Personal Care,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 1}",none,15.04,express
N201236,Harvest orange juice 500 g pack of 6,Beverages,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 6}",none,20.23,supermarket
N200379,Valley mixed berries 330 ml pack of 1,Frozen,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 1}",gluten;fish,4.19,supermarket
N200031,Northfield hand soap 6 pk pack of 1,Personal Care,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,5.18,express
N200049,Orchard seeded bagel 1 L pack of 12,Bakery,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 12}",gluten;egg,4.28,online
N201278,Northfield dish soap 6 pk pack of 4,Household,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 4}",none,15.85,express
N202765,Bluebell trail mix 250 ml pack of 1,Snacks,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",nuts;milk,13.93,express
N202457,Valley seeded bagel 330 ml pack of 6,Bakery,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 6}",gluten;egg,7.46,supermarket
N202379,Bluebell garden peas 330 ml pack of 6,Frozen,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 6}",gluten;fish,11.63,online
N200922,Valley gala apple 1 L pack of 6,Produce,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 6}",none,11.81,supermarket
N202819,Northfield fish fingers 750 g pack of 2,Frozen,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 2}",gluten;fish,22.23,supermarket
N202036,Meadow sparkling water 750 g pack of 4,Beverages,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 4}",none,20.49,express
N200828,Meadow oat drink 330 ml pack of 4,Beverages,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,9.46,express
N200065,Orchard sourdough loaf 2 L pack of 12,Bakery,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 12}",gluten;egg,3.71,supermarket
N200175,Meadow shampoo daily 6 pk pack of 1,Personal Care,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,17.72,supermarket
N202625,Orchard wholemeal bread 750 g pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;egg,11.35,express
N202417,Orchard sourdough loaf 6 pk pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 4}",gluten;egg,15.94,express
N201617,Bluebell blueberry muffin 250 ml pack of 4,Bakery,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 4}",gluten;egg,12.87,supermarket
N202572,Northfield cold brew 250 ml pack of 1,Beverages,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,0.61,online
N200186,Bluebell avocado ripe 330 ml pack of 6,Produce,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,6.01,express
N202982,Harvest glass cleaner 330 ml pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,10.34,supermarket
N201304,Northfield whole milk 330 ml pack of 6,Dairy,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 6}",milk,18.22,supermarket
N201222,Meadow glass cleaner 6 pk pack of 2,Household,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 2}",none,16.92,online
N202374,Northfield glass cleaner 750 g pack of 12,Household,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 12}",none,7.86,supermarket
N202484,Northfield oat drink 330 ml pack of 4,Beverages,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,3.93,express
N201925,Orchard dark chocolate 750 g pack of 2,Snacks,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 2}",nuts;milk,14.53,supermarket
N201442,Bluebell avocado ripe 6 pk pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,23.53,online
N201671,Northfield razor blades 750 g pack of 6,Personal Care,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 6}",none,20.78,online
N200354,Northfield gala apple 2 L pack of 12,Produce,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 12}",none,7.96,express
N202340,Harvest oat drink 6 pk pack of 12,Beverages,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 12}",none,3.09,express
N200172,Orchard cola zero 330 ml pack of 6,Beverages,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,23.13,express
N200268,Harvest cola zero 2 L pack of 1,Beverages,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 1}",none,6.64,supermarket
N200289,Orchard sourdough loaf 250 ml pack of 6,Bakery,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 6}",gluten;egg,8.49,online
N201209,Northfield butter croissant 2 L pack of 2,Bakery,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 2}",gluten;egg,1.99,online
N201887,Bluebell shampoo daily 500 g pack of 6,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 6}",none,5.62,online
N201639,Orchard razor blades 2 L pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 1}",none,9.39,online
N201560,Orchard salted butter 2 L pack of 1,Dairy,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 1}",milk,2.91,online
N201806,Harvest paper towel 2 L pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 12}",none,2.99,express
N200722,Northfield avocado ripe 6 pk pack of 12,Produce,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 12}",none,15.3,express
N200953,Valley wholemeal bread 330 ml pack of 4,Bakery,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 4}",gluten;egg,7.3,online
N200221,Meadow trail mix 500 g pack of 2,Snacks,"{""brand"": ""Meadow"", ""size"": ""500 g"", ""pack_qty"": 2}",nuts;milk,15.01,online
N201279,Orchard razor blades 1 kg pack of 6,Personal Care,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,23.3,online
N201690,Orchard baby spinach 2 L pack of 6,Produce,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 6}",none,18.74,online
N202937,Meadow blueberry muffin 2 L pack of 2,Bakery,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 2}",gluten;egg,10.74,online
N202667,Orchard garden peas 750 g pack of 4,Frozen,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;fish,13.34,express
N200072,Harvest cheddar cheese 330 ml pack of 2,Dairy,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 2}",milk,5.99,online
N202127,Northfield body lotion 2 L pack of 6,Personal Care,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 6}",none,9.12,express
N200449,Orchard blueberry muffin 330 ml pack of 6,Bakery,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 6}",gluten;egg,2.96,online
N200067,Meadow vanilla icecream 750 g pack of 4,Frozen,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;fish,18.92,express
N200213,Valley salted crisps 1 L pack of 4,Snacks,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 4}",nuts;milk,18.82,express
N200115,Bluebell margherita pizza 500 g pack of 2,Frozen,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 2}",gluten;fish,21.15,online
N202530,Orchard gala apple 1 L pack of 12,Produce,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 12}",none,22.98,online
N200590,Northfield glass cleaner 2 L pack of 4,Household,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 4}",none,23.32,online
N202293,Valley rice cakes 250 ml pack of 12,Snacks,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 12}",nuts;milk,23.11,online
N201286,Bluebell laundry pods 750 g pack of 6,Household,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",none,11.27,supermarket
N200398,Harvest dish soap 500 g pack of 12,UNKNOWN_CAT,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 12}",none,4.08,online
N201396,Bluebell orange juice 500 g pack of 6,Beverages,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 6}",none,9.69,express
N200111,Northfield toothpaste mint 750 g pack of 12,Personal Care,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 12}",none,3.28,express
N201413,Bluebell salted crisps 330 ml pack of 4,Snacks,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 4}",nuts;milk,15.87,online
N201392,Orchard salted butter 1 kg pack of 4,Dairy,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 4}",milk,12.66,supermarket
N202191,Orchard body lotion 330 ml pack of 4,Personal Care,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,4.5,online
N201120,Valley greek yogurt 750 g pack of 12,Dairy,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 12}",milk,8.57,supermarket
N202869,Valley dark chocolate 330 ml pack of 2,Snacks,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 2}",nuts;milk,8.24,express
N202299,Bluebell fish fingers 6 pk pack of 2,Frozen,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 2}",gluten;fish,16.74,express
N200323,Meadow garden peas 330 ml pack of 1,Frozen,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 1}",gluten;fish,17.58,supermarket
N201319,Northfield hand soap 330 ml pack of 4,Personal Care,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,12.49,express
N200719,Northfield shampoo daily 1 kg pack of 12,Personal Care,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 12}",none,5.48,express
N200040,Harvest cheddar cheese 2 L pack of 4,Dairy,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 4}",milk,22.53,supermarket
N202350,Valley dish soap 750 g pack of 6,Household,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 6}",none,4.24,supermarket
N200052,Northfield cold brew 250 ml pack of 2,Beverages,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,18.62,express
N200420,Bluebell cola zero 750 g pack of 1,Beverages,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 1}",none,2.93,express
N202800,Harvest whole milk 330 ml pack of 6,Dairy,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 6}",milk,16.65,supermarket
N201905,Valley sourdough loaf 1 kg pack of 12,Bakery,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 12}",gluten;egg,9.07,online
N202754,Bluebell banana bunch 750 g pack of 6,Produce,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",none,3.85,online
N201904,Meadow greek yogurt 2 L pack of 6,Dairy,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 6}",milk,19.43,online
N201768,Bluebell salted butter 750 g pack of 6,Dairy,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",milk,20.22,supermarket
N202554,Harvest avocado ripe 2 L pack of 1,Produce,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 1}",none,3.17,supermarket
N200203,Meadow margherita pizza 2 L pack of 2,Frozen,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 2}",gluten;fish,21.7,online
N202842,Orchard banana bunch 500 g pack of 6,Produce,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 6}",none,13.35,online
N202425,Northfield wholemeal bread 750 g pack of 1,Bakery,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 1}",gluten;egg,5.29,online
N202061,Orchard trail mix 750 g pack of 12,Snacks,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 12}",nuts;milk,16.7,supermarket
N200099,Meadow garden peas 1 L pack of 6,Frozen,"{""brand"": ""Meadow"", ""size"": ""1 L"", ""pack_qty"": 6}",gluten;fish,2.64,express
N202762,Meadow avocado ripe 250 ml pack of 12,Produce,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,20.95,express
